"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9440","Пользователь видит все бренды смартфонов","tests.tests_catalog","Tue Oct 07 21:33:12 GMT 2025","passed","Tue Oct 07 21:33:22 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","9685","Пользователь видит все бренды смартфонов","tests.tests_catalog","Tue Oct 07 21:30:30 GMT 2025","passed","Tue Oct 07 21:30:40 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","13928","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Tue Oct 07 21:46:19 GMT 2025","passed","Tue Oct 07 21:46:33 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
"","9658","Пользователь видит все бренды смартфонов","tests.tests_catalog","Tue Oct 07 21:29:12 GMT 2025","passed","Tue Oct 07 21:29:21 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","5343","Пользователь может изменить локацию из предложенного списка в модальном окне","tests.tests_home_page","Tue Oct 07 21:47:46 GMT 2025","passed","Tue Oct 07 21:47:52 GMT 2025","TestUserLocation","test_user_location","",""
"","5331","Пользователь может изменить локацию из предложенного списка в модальном окне","tests.tests_home_page","Tue Oct 07 21:48:55 GMT 2025","passed","Tue Oct 07 21:49:00 GMT 2025","TestUserLocation","test_user_location","",""
"","7704","Проверяем что корзина пуста","tests.tests_cart_page","Tue Oct 07 21:24:29 GMT 2025","passed","Tue Oct 07 21:24:37 GMT 2025","TestCartIsEmpty","test_cart_is_empty","",""
"","5836","Пользователь может изменить локацию из предложенного списка в модальном окне","tests.tests_home_page","Tue Oct 07 21:49:19 GMT 2025","passed","Tue Oct 07 21:49:25 GMT 2025","TestUserLocation","test_user_location","",""
"","10702","Пользователь видит цены на смартфоны марки Asus","tests.tests_catalog","Tue Oct 07 21:40:49 GMT 2025","passed","Tue Oct 07 21:41:00 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","4096","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Tue Oct 07 21:45:34 GMT 2025","passed","Tue Oct 07 21:45:38 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
"","3068","Проверяем что пользователь может авторизоваться по номеру телефона","tests.tests_authorization","Tue Oct 07 21:24:10 GMT 2025","passed","Tue Oct 07 21:24:13 GMT 2025","TestUserCanAuthWithPhoneNumber","test_user_auth_with_phone_number","",""
"","14934","Пользователь видит цены на смартфоны марки OnePlus","tests.tests_catalog","Tue Oct 07 21:39:21 GMT 2025","passed","Tue Oct 07 21:39:35 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","3598","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Tue Oct 07 21:43:49 GMT 2025","passed","Tue Oct 07 21:43:52 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
"","3550","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Tue Oct 07 21:44:09 GMT 2025","passed","Tue Oct 07 21:44:12 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
"","11097","Пользователь видит все бренды смартфонов","tests.tests_catalog","Tue Oct 07 21:31:28 GMT 2025","passed","Tue Oct 07 21:31:39 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","16010","Пользователь видит цены на смартфоны марки Google","tests.tests_catalog","Tue Oct 07 21:37:49 GMT 2025","passed","Tue Oct 07 21:38:05 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","10163","Пользователь видит все бренды смартфонов","tests.tests_catalog","Tue Oct 07 21:30:57 GMT 2025","passed","Tue Oct 07 21:31:07 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","15177","Пользователь видит цены на смартфоны марки Honor","tests.tests_catalog","Tue Oct 07 21:38:37 GMT 2025","passed","Tue Oct 07 21:38:52 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","9990","Пользователь видит все бренды смартфонов","tests.tests_catalog","Tue Oct 07 21:34:07 GMT 2025","passed","Tue Oct 07 21:34:17 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","3551","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Tue Oct 07 21:46:51 GMT 2025","passed","Tue Oct 07 21:46:54 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
"","34323","Пользователь может добавить смартфоны марки Apple iPhone в корзину","tests.tests_catalog","Tue Oct 07 21:24:53 GMT 2025","passed","Tue Oct 07 21:25:27 GMT 2025","TestAddSmartphoneToUserCart","test_add_smartphone_to_user_cart","",""
"","16205","Пользователь видит цены на смартфоны марки Xiaomi","tests.tests_catalog","Tue Oct 07 21:36:58 GMT 2025","passed","Tue Oct 07 21:37:14 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","9411","Пользователь видит все бренды смартфонов","tests.tests_catalog","Tue Oct 07 21:29:38 GMT 2025","passed","Tue Oct 07 21:29:47 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","7173","Пользователь видит цены на смартфоны марки Motorola","tests.tests_catalog","Tue Oct 07 21:42:48 GMT 2025","passed","Tue Oct 07 21:42:56 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","15942","Пользователь видит цены на смартфоны марки Nothing","tests.tests_catalog","Tue Oct 07 21:40:05 GMT 2025","passed","Tue Oct 07 21:40:21 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","5010","Пользователь может изменить локацию из предложенного списка в модальном окне","tests.tests_home_page","Tue Oct 07 21:48:08 GMT 2025","passed","Tue Oct 07 21:48:13 GMT 2025","TestUserLocation","test_user_location","",""
